#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,208,Codeforces Round 130 (Div. 2),D,"Prizes, Prizes, more Prizes",1200,7868,implementation,https://codeforces.com/contest/208/problem/D,div2
2,1140,Educational Codeforces Round 62 (Rated for Div. 2),D,Minimum Triangulation,1200,12928,dp;greedy;math,https://codeforces.com/contest/1140/problem/D,div2
3,545,Codeforces Round 303 (Div. 2),D,Queue,1300,27128,greedy;implementation;sortings,https://codeforces.com/contest/545/problem/D,div2
4,182,Codeforces Round 117 (Div. 2),D,Common Divisors,1400,8662,brute force;hashing;implementation;math;strings,https://codeforces.com/contest/182/problem/D,div2
5,1355,Codeforces Round 643 (Div. 2),D,Game With Array,1400,18667,constructive algorithms;math,https://codeforces.com/contest/1355/problem/D,div2
6,1837,Educational Codeforces Round 149 (Rated for Div. 2),D,Bracket Coloring,1400,18506,constructive algorithms;greedy,https://codeforces.com/contest/1837/problem/D,div2
7,2104,Educational Codeforces Round 178 (Rated for Div. 2),D,Array and GCD,1400,11345,binary search;greedy;math;number theory,https://codeforces.com/contest/2104/problem/D,div2
8,2111,Educational Codeforces Round 179 (Rated for Div. 2),D,Creating a Schedule,1400,10422,constructive algorithms;data structures;greedy;implementation;sortings,https://codeforces.com/contest/2111/problem/D,div2
9,53,Codeforces Beta Round 49 (Div. 2),D,Physical Education,1500,2416,sortings,https://codeforces.com/contest/53/problem/D,div2
10,340,Codeforces Round 198 (Div. 2),D,Bubble Sort Graph,1500,7535,binary search;data structures;dp,https://codeforces.com/contest/340/problem/D,div2
11,659,Codeforces Round 346 (Div. 2),D,Bicycle Race,1500,6519,geometry;implementation;math,https://codeforces.com/contest/659/problem/D,div2
12,746,Codeforces Round 386 (Div. 2),D,Green and Black Tea,1500,5283,constructive algorithms;greedy;math,https://codeforces.com/contest/746/problem/D,div2
13,864,Codeforces Round 436 (Div. 2),D,Make a Permutation!,1500,6246,greedy;implementation;math,https://codeforces.com/contest/864/problem/D,div2
14,991,Codeforces Round 491 (Div. 2),D,Bishwock,1500,7600,dp;greedy,https://codeforces.com/contest/991/problem/D,div2
15,1106,Codeforces Round 536 (Div. 2),D,Lunar New Year and a Wander,1500,17117,data structures;dfs and similar;graphs;greedy;shortest paths,https://codeforces.com/contest/1106/problem/D,div2
16,1167,Educational Codeforces Round 65 (Rated for Div. 2),D,Bicolored RBS,1500,7231,constructive algorithms;greedy,https://codeforces.com/contest/1167/problem/D,div2
17,1186,Codeforces Round 571 (Div. 2),D,Vus the Cossack and Numbers,1500,9199,constructive algorithms;greedy;math,https://codeforces.com/contest/1186/problem/D,div2
18,1263,Codeforces Round 603 (Div. 2),D,Secret Passwords,1500,15270,dfs and similar;dsu;graphs,https://codeforces.com/contest/1263/problem/D,div2
19,1487,Educational Codeforces Round 104 (Rated for Div. 2),D,Pythagorean Triples,1500,19589,binary search;brute force;math;number theory,https://codeforces.com/contest/1487/problem/D,div2
20,1767,Educational Codeforces Round 140 (Rated for Div. 2),D,Playoff,1500,10763,combinatorics;constructive algorithms;dp;greedy;math,https://codeforces.com/contest/1767/problem/D,div2
21,1997,Educational Codeforces Round 168 (Rated for Div. 2),D,Maximize the Root,1500,14715,binary search;dfs and similar;dp;greedy;trees,https://codeforces.com/contest/1997/problem/D,div2
22,32,"Codeforces Beta Round 32 (Div. 2, Codeforces format)",D,Constellation,1600,1381,implementation,https://codeforces.com/contest/32/problem/D,div2
23,34,Codeforces Beta Round 34 (Div. 2),D,Road Map,1600,5742,dfs and similar;graphs,https://codeforces.com/contest/34/problem/D,div2
24,131,Codeforces Beta Round 95 (Div. 2),D,Subway,1600,5015,dfs and similar;graphs,https://codeforces.com/contest/131/problem/D,div2
25,231,Codeforces Round 143 (Div. 2),D,Magic Box,1600,4232,brute force;geometry,https://codeforces.com/contest/231/problem/D,div2
26,234,"Codeforces Round 145 (Div. 2, ACM-ICPC Rules)",D,Cinema,1600,1577,implementation,https://codeforces.com/contest/234/problem/D,div2
27,246,Codeforces Round 151 (Div. 2),D,Colorful Graph,1600,9848,brute force;dfs and similar;graphs,https://codeforces.com/contest/246/problem/D,div2
28,272,Codeforces Round 167 (Div. 2),D,Dima and Two Sequences,1600,2751,combinatorics;math;sortings,https://codeforces.com/contest/272/problem/D,div2
29,723,Codeforces Round 375 (Div. 2),D,Lakes in Berland,1600,7313,dfs and similar;dsu;graphs;greedy;implementation,https://codeforces.com/contest/723/problem/D,div2
30,733,Codeforces Round 378 (Div. 2),D,Kostya the Sculptor,1600,4276,data structures;hashing,https://codeforces.com/contest/733/problem/D,div2
31,735,Codeforces Round 382 (Div. 2),D,Taxes,1600,14802,math;number theory,https://codeforces.com/contest/735/problem/D,div2
32,898,Codeforces Round 451 (Div. 2),D,Alarm Clock,1600,4257,greedy,https://codeforces.com/contest/898/problem/D,div2
33,939,Codeforces Round 464 (Div. 2),D,Love Rescue,1600,7760,dfs and similar;dsu;graphs;greedy;strings,https://codeforces.com/contest/939/problem/D,div2
34,940,Codeforces Round 466 (Div. 2),D,Alena And The Heater,1600,3703,binary search;implementation,https://codeforces.com/contest/940/problem/D,div2
35,954,Educational Codeforces Round 40 (Rated for Div. 2),D,Fight Against Traffic,1600,7285,dfs and similar;graphs;shortest paths,https://codeforces.com/contest/954/problem/D,div2
36,962,Educational Codeforces Round 42 (Rated for Div. 2),D,Merge Equals,1600,7148,data structures;implementation,https://codeforces.com/contest/962/problem/D,div2
37,1036,Educational Codeforces Round 50 (Rated for Div. 2),D,Vasya and Arrays,1600,9977,greedy;two pointers,https://codeforces.com/contest/1036/problem/D,div2
38,1151,Codeforces Round 553 (Div. 2),D,Stas and the Queue at the Buffet,1600,8754,greedy;math;sortings,https://codeforces.com/contest/1151/problem/D,div2
39,1371,Codeforces Round 654 (Div. 2),D,Grid-00100,1600,13466,constructive algorithms;greedy;implementation,https://codeforces.com/contest/1371/problem/D,div2
40,1373,Educational Codeforces Round 90 (Rated for Div. 2),D,Maximum Sum on Even Positions,1600,16687,divide and conquer;dp;greedy;implementation,https://codeforces.com/contest/1373/problem/D,div2
41,1437,Educational Codeforces Round 97 (Rated for Div. 2),D,Minimal Height Tree,1600,13770,graphs;greedy;shortest paths;trees,https://codeforces.com/contest/1437/problem/D,div2
42,1452,Educational Codeforces Round 98 (Rated for Div. 2),D,Radio Towers,1600,8441,combinatorics;dp;math,https://codeforces.com/contest/1452/problem/D,div2
43,1455,Educational Codeforces Round 99 (Rated for Div. 2),D,Sequence and Swaps,1600,12829,dp;greedy;sortings,https://codeforces.com/contest/1455/problem/D,div2
44,1461,"Codeforces Round 689 (Div. 2, based on Zed Code Competition)",D,Divide and Summarize,1600,9795,binary search;brute force;data structures;divide and conquer;implementation;sortings,https://codeforces.com/contest/1461/problem/D,div2
45,1511,Educational Codeforces Round 107 (Rated for Div. 2),D,Min Cost String,1600,12051,brute force;constructive algorithms;graphs;greedy;strings,https://codeforces.com/contest/1511/problem/D,div2
46,1519,Educational Codeforces Round 108 (Rated for Div. 2),D,Maximum Sum of Products,1600,16378,brute force;dp;implementation;math;two pointers,https://codeforces.com/contest/1519/problem/D,div2
47,1539,Codeforces Round 727 (Div. 2),D,PriceFixed,1600,12189,binary search;greedy;implementation;sortings;two pointers,https://codeforces.com/contest/1539/problem/D,div2
48,1555,Educational Codeforces Round 112 (Rated for Div. 2),D,Say No to Palindromes,1600,13972,brute force;constructive algorithms;dp;strings,https://codeforces.com/contest/1555/problem/D,div2
49,1582,Codeforces Round 750 (Div. 2),D,"Vupsen, Pupsen and 0",1600,11229,constructive algorithms;math,https://codeforces.com/contest/1582/problem/D,div2
50,1612,Educational Codeforces Round 117 (Rated for Div. 2),D,X-Magic Pair,1600,9922,math;number theory,https://codeforces.com/contest/1612/problem/D,div2
51,1633,Educational Codeforces Round 122 (Rated for Div. 2),D,Make Them Equal,1600,16668,dp;greedy,https://codeforces.com/contest/1633/problem/D,div2
52,1671,Educational Codeforces Round 127 (Rated for Div. 2),D,Insert a Progression,1600,8184,brute force;constructive algorithms;greedy,https://codeforces.com/contest/1671/problem/D,div2
53,1698,Codeforces Round 803 (Div. 2),D,Fixed Point Guessing,1600,10828,binary search;constructive algorithms;interactive,https://codeforces.com/contest/1698/problem/D,div2
54,1766,Educational Codeforces Round 139 (Rated for Div. 2),D,Lucky Chains,1600,9877,math;number theory,https://codeforces.com/contest/1766/problem/D,div2
55,1795,Educational Codeforces Round 143 (Rated for Div. 2),D,Triangle Coloring,1600,11254,combinatorics;math,https://codeforces.com/contest/1795/problem/D,div2
56,1798,Codeforces Round 860 (Div. 2),D,Shocking Arrangement,1600,12097,constructive algorithms;greedy;math,https://codeforces.com/contest/1798/problem/D,div2
57,1875,Codeforces Round 901 (Div. 2),D,Jellyfish and Mex,1600,10476,dp,https://codeforces.com/contest/1875/problem/D,div2
58,1978,Codeforces Round 953 (Div. 2),D,Elections,1600,12865,data structures;greedy;implementation;math,https://codeforces.com/contest/1978/problem/D,div2
59,2004,Educational Codeforces Round 169 (Rated for Div. 2),D,Colored Portals,1600,12295,binary search;brute force;data structures;graphs;greedy;implementation;shortest paths,https://codeforces.com/contest/2004/problem/D,div2
60,2070,Educational Codeforces Round 175 (Rated for Div. 2),D,Tree Jumps,1600,9417,dfs and similar;dp;trees,https://codeforces.com/contest/2070/problem/D,div2
61,2125,Educational Codeforces Round 181 (Rated for Div. 2),D,Segments Covering,1600,7536,dp;math;probabilities,https://codeforces.com/contest/2125/problem/D,div2
62,2128,Codeforces Round 1039 (Div. 2),D,Sum of LDS,1600,8636,brute force;combinatorics;dp;greedy;math,https://codeforces.com/contest/2128/problem/D,div2
63,4,Codeforces Beta Round 4 (Div. 2 Only),D,Mysterious Present,1700,11283,dp;sortings,https://codeforces.com/contest/4/problem/D,div2
64,35,Codeforces Beta Round 35 (Div. 2),D,Animals,1700,3631,dp;greedy,https://codeforces.com/contest/35/problem/D,div2
65,66,Codeforces Beta Round 61 (Div. 2),D,Petya and His Friends,1700,3417,constructive algorithms;math;number theory,https://codeforces.com/contest/66/problem/D,div2
