#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,618,Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),A,Slime Combining,800,8604,implementation,https://codeforces.com/contest/618/problem/A,div1
2,794,"Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)",A,Bank Robbery,800,7462,brute force;implementation,https://codeforces.com/contest/794/problem/A,div1
3,932,"ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)",A,Palindromic Supersequence,800,10565,constructive algorithms,https://codeforces.com/contest/932/problem/A,div1
4,1017,"Codeforces Round 502 (in memory of Leopoldo Taravilse, Div. 1 + Div. 2)",A,The Rank,800,21078,implementation,https://codeforces.com/contest/1017/problem/A,div1
5,1028,"AIM Tech Round 5 (rated, Div. 1 + Div. 2)",A,Find Square,800,11188,implementation,https://codeforces.com/contest/1028/problem/A,div1
6,1060,"Codeforces Round 513 by Barcelona Bootcamp (rated, Div. 1 + Div. 2)",A,Phone Numbers,800,14995,brute force,https://codeforces.com/contest/1060/problem/A,div1
7,1209,"Codeforces Round 584 - Dasha Code Championship - Elimination Round (rated, open for everyone, Div. 1 + Div. 2)",A,Paint the Numbers,800,12524,greedy;implementation;math,https://codeforces.com/contest/1209/problem/A,div1
8,1220,Codeforces Round 586 (Div. 1 + Div. 2),A,Cards,800,31556,implementation;sortings;strings,https://codeforces.com/contest/1220/problem/A,div1
9,1305,"Ozon Tech Challenge 2020 (Div.1 + Div.2, Rated, T-shirts + prizes!)",A,Kuroni and the Gifts,800,14416,brute force;constructive algorithms;greedy;sortings,https://codeforces.com/contest/1305/problem/A,div1
10,1307,Codeforces Round 621 (Div. 1 + Div. 2),A,Cow and Haybales,800,15358,greedy;implementation,https://codeforces.com/contest/1307/problem/A,div1
11,1428,Codeforces Raif Round 1 (Div. 1 + Div. 2),A,Box is Pull,800,16755,math,https://codeforces.com/contest/1428/problem/A,div1
12,1517,Contest 2050 and Codeforces Round 718 (Div. 1 + Div. 2),A,Sum of 2050,800,26342,greedy;math,https://codeforces.com/contest/1517/problem/A,div1
13,1523,"Deltix Round, Spring 2021 (open for everyone, rated, Div. 1 + Div. 2)",A,Game of Life,800,13665,implementation,https://codeforces.com/contest/1523/problem/A,div1
14,1530,"Codeforces Round 733 (Div. 1 + Div. 2, based on VK Cup 2021 - Elimination (Engine))",A,Binary Decimal,800,21576,greedy;math,https://codeforces.com/contest/1530/problem/A,div1
15,1534,Codeforces LATOKEN Round 1 (Div. 1 + Div. 2),A,Colour the Flag,800,12951,brute force;implementation,https://codeforces.com/contest/1534/problem/A,div1
16,1553,"Harbour.Space Scholarship Contest 2021-2022 (open for everyone, rated, Div. 1 + Div. 2)",A,Digits Sum,800,32818,math;number theory,https://codeforces.com/contest/1553/problem/A,div1
17,1556,"Deltix Round, Summer 2021 (open for everyone, rated, Div. 1 + Div. 2)",A,A Variety of Operations,800,18297,math,https://codeforces.com/contest/1556/problem/A,div1
18,1608,Codeforces Round 758 (Div.1 + Div. 2),A,Find Array,800,19738,constructive algorithms;math,https://codeforces.com/contest/1608/problem/A,div1
19,1654,"Codeforces Round 778 (Div. 1 + Div. 2, based on Technocup 2022 Final Round)",A,Maximum Cake Tastiness,800,19136,brute force;greedy;implementation;sortings,https://codeforces.com/contest/1654/problem/A,div1
20,1656,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",A,Good Pairs,800,20085,math;sortings,https://codeforces.com/contest/1656/problem/A,div1
21,1684,Codeforces Round 792 (Div. 1 + Div. 2),A,Digit Minimization,800,24482,constructive algorithms;games;math;strings,https://codeforces.com/contest/1684/problem/A,div1
22,1704,"CodeTON Round 2 (Div. 1 + Div. 2, Rated, Prizes!)",A,Two 0-1 Sequences,800,16380,constructive algorithms;greedy,https://codeforces.com/contest/1704/problem/A,div1
23,1740,Codeforces Round 831 (Div. 1 + Div. 2),A,Factorise N+M,800,21818,constructive algorithms;number theory,https://codeforces.com/contest/1740/problem/A,div1
24,1750,"CodeTON Round 3 (Div. 1 + Div. 2, Rated, Prizes!)",A,Indirect Sort,800,17496,constructive algorithms;implementation;math,https://codeforces.com/contest/1750/problem/A,div1
