#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,266,Codeforces Round 163 (Div. 2),B,Queue at the School,800,152377,constructive algorithms;graph matchings;implementation;shortest paths,https://codeforces.com/contest/266/problem/B,div2
2,200,Codeforces Round 126 (Div. 2),B,Drinks,800,133538,implementation;math,https://codeforces.com/contest/200/problem/B,div2
3,230,Codeforces Round 142 (Div. 2),B,T-primes,1300,86717,binary search;implementation;math;number theory,https://codeforces.com/contest/230/problem/B,div2
4,492,Codeforces Round 280 (Div. 2),B,Vanya and Lanterns,1200,83379,binary search;implementation;math;sortings,https://codeforces.com/contest/492/problem/B,div2
5,339,Codeforces Round 197 (Div. 2),B,Xenia and Ringroad,1000,76315,implementation,https://codeforces.com/contest/339/problem/B,div2
6,706,Codeforces Round 367 (Div. 2),B,Interesting drink,1100,73701,binary search;dp;implementation,https://codeforces.com/contest/706/problem/B,div2
7,32,"Codeforces Beta Round 32 (Div. 2, Codeforces format)",B,Borze,800,72941,expression parsing;implementation,https://codeforces.com/contest/32/problem/B,div2
8,279,Codeforces Round 171 (Div. 2),B,Books,1400,62681,binary search;brute force;implementation;two pointers,https://codeforces.com/contest/279/problem/B,div2
9,363,Codeforces Round 211 (Div. 2),B,Fence,1100,60309,brute force;dp,https://codeforces.com/contest/363/problem/B,div2
10,34,Codeforces Beta Round 34 (Div. 2),B,Sale,900,59774,greedy;sortings,https://codeforces.com/contest/34/problem/B,div2
11,520,Codeforces Round 295 (Div. 2),B,Two Buttons,1400,56837,dfs and similar;graphs;greedy;implementation;math;shortest paths,https://codeforces.com/contest/520/problem/B,div2
12,474,Codeforces Round 271 (Div. 2),B,Worms,1200,56182,binary search;implementation,https://codeforces.com/contest/474/problem/B,div2
13,489,Codeforces Round 277.5 (Div. 2),B,BerSU Ball,1200,53235,dfs and similar;dp;graph matchings;greedy;sortings;two pointers,https://codeforces.com/contest/489/problem/B,div2
14,451,Codeforces Round 258 (Div. 2),B,Sort the Array,1300,49562,implementation;sortings,https://codeforces.com/contest/451/problem/B,div2
15,313,Codeforces Round 186 (Div. 2),B,Ilya and Queries,1100,49559,dp;implementation,https://codeforces.com/contest/313/problem/B,div2
16,433,Codeforces Round 248 (Div. 2),B,Kuriyama Mirai's Stones,1200,46965,dp;implementation;sortings,https://codeforces.com/contest/433/problem/B,div2
17,368,Codeforces Round 215 (Div. 2),B,Sereja and Suffixes,1100,46397,data structures;dp,https://codeforces.com/contest/368/problem/B,div2
18,459,Codeforces Round 261 (Div. 2),B,Pashmak and Flowers,1300,44306,combinatorics;implementation;sortings,https://codeforces.com/contest/459/problem/B,div2
19,1373,Educational Codeforces Round 90 (Rated for Div. 2),B,01 Game,900,44154,games,https://codeforces.com/contest/1373/problem/B,div2
20,499,Codeforces Round 284 (Div. 2),B,Lecture,1000,42505,implementation;strings,https://codeforces.com/contest/499/problem/B,div2
21,519,Codeforces Round 294 (Div. 2),B,A and B and Compilation Errors,1100,41880,data structures;implementation;sortings,https://codeforces.com/contest/519/problem/B,div2
22,467,Codeforces Round 267 (Div. 2),B,Fedor and New Game,1100,40671,bitmasks;brute force;constructive algorithms;implementation,https://codeforces.com/contest/467/problem/B,div2
23,1837,Educational Codeforces Round 149 (Rated for Div. 2),B,Comparison String,900,39659,greedy,https://codeforces.com/contest/1837/problem/B,div2
24,478,Codeforces Round 273 (Div. 2),B,Random Teams,1300,39157,combinatorics;constructive algorithms;greedy;math,https://codeforces.com/contest/478/problem/B,div2
25,1913,Educational Codeforces Round 160 (Rated for Div. 2),B,Swap and Delete,1000,39083,strings,https://codeforces.com/contest/1913/problem/B,div2
26,1325,Codeforces Round 628 (Div. 2),B,CopyCopyCopyCopyCopy,800,37783,greedy;implementation,https://codeforces.com/contest/1325/problem/B,div2
27,1537,Codeforces Round 726 (Div. 2),B,Bad Boy,900,36015,constructive algorithms;greedy;math,https://codeforces.com/contest/1537/problem/B,div2
28,1337,Codeforces Round 635 (Div. 2),B,Kana and Dragon Quest game,900,35955,greedy;implementation;math,https://codeforces.com/contest/1337/problem/B,div2
29,766,Codeforces Round 396 (Div. 2),B,Mahmoud and a Triangle,1000,35940,constructive algorithms;geometry;greedy;math;number theory;sortings,https://codeforces.com/contest/766/problem/B,div2
30,1855,Codeforces Round 889 (Div. 2),B,Longest Divisors Interval,900,35669,brute force;combinatorics;greedy;math;number theory,https://codeforces.com/contest/1855/problem/B,div2
31,1859,Codeforces Round 892 (Div. 2),B,Olya and Game with Arrays,1000,35409,constructive algorithms;greedy;math;sortings,https://codeforces.com/contest/1859/problem/B,div2
32,1849,Educational Codeforces Round 152 (Rated for Div. 2),B,Monsters,1000,35118,greedy;math;sortings,https://codeforces.com/contest/1849/problem/B,div2
33,1474,Codeforces Round 696 (Div. 2),B,Different Divisors,1000,34604,binary search;constructive algorithms;greedy;math;number theory,https://codeforces.com/contest/1474/problem/B,div2
34,268,Codeforces Round 164 (Div. 2),B,Buttons,1000,34545,implementation;math,https://codeforces.com/contest/268/problem/B,div2
35,688,Codeforces Round 360 (Div. 2),B,Lovely Palindromes,1000,34544,constructive algorithms;math,https://codeforces.com/contest/688/problem/B,div2
36,476,Codeforces Round 272 (Div. 2),B,Dreamoon and WiFi,1300,34377,bitmasks;brute force;combinatorics;dp;math;probabilities,https://codeforces.com/contest/476/problem/B,div2
37,1526,Codeforces Round 723 (Div. 2),B,I Hate 1111,1400,34146,dp;math;number theory,https://codeforces.com/contest/1526/problem/B,div2
38,1473,Educational Codeforces Round 102 (Rated for Div. 2),B,String LCM,1000,33605,brute force;math;number theory;strings,https://codeforces.com/contest/1473/problem/B,div2
39,1354,Educational Codeforces Round 87 (Rated for Div. 2),B,Ternary String,1200,33414,binary search;dp;implementation;two pointers,https://codeforces.com/contest/1354/problem/B,div2
40,1541,Codeforces Round 728 (Div. 2),B,Pleasant Pairs,1200,33244,brute force;implementation;math;number theory,https://codeforces.com/contest/1541/problem/B,div2
41,1312,Educational Codeforces Round 83 (Rated for Div. 2),B,Bogosort,1000,32880,constructive algorithms;sortings,https://codeforces.com/contest/1312/problem/B,div2
42,118,Codeforces Beta Round 89 (Div. 2),B,Present from Lena,1000,32574,constructive algorithms;implementation,https://codeforces.com/contest/118/problem/B,div2
43,1535,Educational Codeforces Round 110 (Rated for Div. 2),B,Array Reodering,900,32541,brute force;greedy;math;number theory;sortings,https://codeforces.com/contest/1535/problem/B,div2
44,1519,Educational Codeforces Round 108 (Rated for Div. 2),B,The Cake Is a Lie,800,32408,dp;math,https://codeforces.com/contest/1519/problem/B,div2
45,1372,Codeforces Round 655 (Div. 2),B,Omkar and Last Class of Math,1300,32151,greedy;math;number theory,https://codeforces.com/contest/1372/problem/B,div2
46,1828,Codeforces Round 873 (Div. 2),B,Permutation Swap,900,31195,math;number theory,https://codeforces.com/contest/1828/problem/B,div2
47,1794,Codeforces Round 856 (Div. 2),B,Not Dividing,900,31072,constructive algorithms;greedy;math,https://codeforces.com/contest/1794/problem/B,div2
48,1420,Codeforces Round 672 (Div. 2),B,Rock and Lever,1200,30875,bitmasks;math,https://codeforces.com/contest/1420/problem/B,div2
49,734,Codeforces Round 379 (Div. 2),B,Anton and Digits,800,30745,brute force;greedy;implementation;math,https://codeforces.com/contest/734/problem/B,div2
50,276,Codeforces Round 169 (Div. 2),B,Little Girl and Game,1300,30726,games;greedy,https://codeforces.com/contest/276/problem/B,div2
51,227,Codeforces Round 140 (Div. 2),B,Effective Approach,1100,30702,implementation,https://codeforces.com/contest/227/problem/B,div2
52,746,Codeforces Round 386 (Div. 2),B,Decoding,900,30391,implementation;strings,https://codeforces.com/contest/746/problem/B,div2
53,919,Codeforces Round 460 (Div. 2),B,Perfect Number,1100,30078,binary search;brute force;dp;implementation;number theory,https://codeforces.com/contest/919/problem/B,div2
