#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
142,167,Codeforces Round 114 (Div. 1),B,Wizards and Huge Prize,1800,2308,dp;math;probabilities,https://codeforces.com/contest/167/problem/B,div1
143,185,Codeforces Round 118 (Div. 1),B,Mushroom Scientists,1800,1716,math;ternary search,https://codeforces.com/contest/185/problem/B,div1
144,187,Codeforces Round 119 (Div. 1),B,AlgoRace,1800,2138,dp;shortest paths,https://codeforces.com/contest/187/problem/B,div1
145,201,Codeforces Round 127 (Div. 1),B,Guess That Car!,1800,1337,math;ternary search,https://codeforces.com/contest/201/problem/B,div1
146,220,Codeforces Round 136 (Div. 1),B,Little Elephant and Array,1800,11608,constructive algorithms;data structures,https://codeforces.com/contest/220/problem/B,div1
147,238,Codeforces Round 148 (Div. 1),B,Boring Partition,1800,1374,constructive algorithms,https://codeforces.com/contest/238/problem/B,div1
148,251,Codeforces Round 153 (Div. 1),B,Playing with Permutations,1800,1328,implementation;math,https://codeforces.com/contest/251/problem/B,div1
149,274,Codeforces Round 168 (Div. 1),B,Zero Tree,1800,5283,dfs and similar;dp;greedy;trees,https://codeforces.com/contest/274/problem/B,div1
150,280,Codeforces Round 172 (Div. 1),B,Maximum Xor Secondary,1800,4980,data structures;implementation;two pointers,https://codeforces.com/contest/280/problem/B,div1
151,333,Codeforces Round 194 (Div. 1),B,Chips,1800,2693,greedy,https://codeforces.com/contest/333/problem/B,div1
152,420,"Coder-Strike 2014 - Finals (online edition, Div. 1)",B,Online Meeting,1800,1109,implementation,https://codeforces.com/contest/420/problem/B,div1
153,442,Codeforces Round 253 (Div. 1),B,Andrey and Problem,1800,5814,greedy;math;probabilities,https://codeforces.com/contest/442/problem/B,div1
154,482,Codeforces Round 275 (Div. 1),B,Interesting Array,1800,7083,constructive algorithms;data structures;trees,https://codeforces.com/contest/482/problem/B,div1
155,603,Codeforces Round 334 (Div. 1),B,Moodular Arithmetic,1800,2634,combinatorics;dfs and similar;dsu;math;number theory,https://codeforces.com/contest/603/problem/B,div1
156,687,Codeforces Round 360 (Div. 1),B,Remainders Game,1800,6364,chinese remainder theorem;math;number theory,https://codeforces.com/contest/687/problem/B,div1
157,700,Codeforces Round 364 (Div. 1),B,Connecting Universities,1800,4342,dfs and similar;dp;graphs;trees,https://codeforces.com/contest/700/problem/B,div1
158,778,Codeforces Round 402 (Div. 1),B,Bitwise Formula,1800,2431,bitmasks;brute force;dfs and similar;expression parsing;implementation,https://codeforces.com/contest/778/problem/B,div1
159,827,"Codeforces Round 423 (Div. 1, rated, based on VK Cup Finals)",B,High Load,1800,3621,constructive algorithms;greedy;implementation;trees,https://codeforces.com/contest/827/problem/B,div1
160,853,"Codeforces Round 433 (Div. 1, based on Olympiad of Metropolises)",B,Jury Meeting,1800,2639,greedy;sortings;two pointers,https://codeforces.com/contest/853/problem/B,div1
161,983,"Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]",B,XOR-pyramid,1800,5885,dp,https://codeforces.com/contest/983/problem/B,div1
162,986,Codeforces Round 485 (Div. 1),B,Petr and Permutations,1800,4865,combinatorics;math,https://codeforces.com/contest/986/problem/B,div1
163,1010,Codeforces Round 499 (Div. 1),B,Rocket,1800,5753,binary search;interactive,https://codeforces.com/contest/1010/problem/B,div1
