#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,166,Codeforces Round 113 (Div. 2),E,Tetrahedron,1500,23634,dp;math;matrices,https://codeforces.com/contest/166/problem/E,div2
2,1101,Educational Codeforces Round 58 (Rated for Div. 2),E,Polycarp's New Job,1500,8122,implementation,https://codeforces.com/contest/1101/problem/E,div2
3,234,"Codeforces Round 145 (Div. 2, ACM-ICPC Rules)",E,Champions' League,1600,1027,implementation,https://codeforces.com/contest/234/problem/E,div2
4,659,Codeforces Round 346 (Div. 2),E,New Reform,1600,7781,data structures;dfs and similar;dsu;graphs;greedy,https://codeforces.com/contest/659/problem/E,div2
5,898,Codeforces Round 451 (Div. 2),E,Squares and not squares,1600,4782,constructive algorithms;greedy,https://codeforces.com/contest/898/problem/E,div2
6,131,Codeforces Beta Round 95 (Div. 2),E,Yet Another Task with Queens,1700,1983,sortings,https://codeforces.com/contest/131/problem/E,div2
7,670,Codeforces Round 350 (Div. 2),E,Correct Bracket Sequence Editor,1700,3326,data structures;dsu;strings,https://codeforces.com/contest/670/problem/E,div2
8,747,Codeforces Round 387 (Div. 2),E,Comments,1700,2043,dfs and similar;expression parsing;implementation;strings,https://codeforces.com/contest/747/problem/E,div2
9,2104,Educational Codeforces Round 178 (Rated for Div. 2),E,Unpleasant Strings,1700,6899,binary search;dp;greedy;strings,https://codeforces.com/contest/2104/problem/E,div2
10,69,Codeforces Beta Round 63 (Div. 2),E,Subsegments,1800,4754,data structures;implementation,https://codeforces.com/contest/69/problem/E,div2
11,180,"Codeforces Round 116 (Div. 2, ACM-ICPC Rules)",E,Cubes,1800,1954,binary search;dp;two pointers,https://codeforces.com/contest/180/problem/E,div2
12,182,Codeforces Round 117 (Div. 2),E,Wooden Fence,1800,1579,dp,https://codeforces.com/contest/182/problem/E,div2
13,939,Codeforces Round 464 (Div. 2),E,Maximize!,1800,3295,binary search;greedy;ternary search;two pointers,https://codeforces.com/contest/939/problem/E,div2
14,991,Codeforces Round 491 (Div. 2),E,Bus Number,1800,3618,brute force;combinatorics;math,https://codeforces.com/contest/991/problem/E,div2
15,1327,Educational Codeforces Round 84 (Rated for Div. 2),E,Count The Blocks,1800,9336,combinatorics;dp;math,https://codeforces.com/contest/1327/problem/E,div2
16,1922,Educational Codeforces Round 161 (Rated for Div. 2),E,Increasing Subsequences,1800,8591,bitmasks;constructive algorithms;divide and conquer;greedy;math,https://codeforces.com/contest/1922/problem/E,div2
17,6,Codeforces Beta Round 6 (Div. 2 Only),E,Exposition,1900,3512,binary search;data structures;dsu;trees;two pointers,https://codeforces.com/contest/6/problem/E,div2
18,14,Codeforces Beta Round 14 (Div. 2),E,Camels,1900,1889,dp,https://codeforces.com/contest/14/problem/E,div2
19,16,Codeforces Beta Round 16 (Div. 2 Only),E,Fish,1900,5943,bitmasks;dp;probabilities,https://codeforces.com/contest/16/problem/E,div2
20,41,Codeforces Beta Round 40 (Div. 2),E,3-cycles,1900,2083,constructive algorithms;graphs;greedy,https://codeforces.com/contest/41/problem/E,div2
21,61,Codeforces Beta Round 57 (Div. 2),E,Enemy is weak,1900,13216,data structures;trees,https://codeforces.com/contest/61/problem/E,div2
22,148,Codeforces Round 105 (Div. 2),E,Porcelain,1900,4484,dp,https://codeforces.com/contest/148/problem/E,div2
23,222,Codeforces Round 137 (Div. 2),E,Decoding Genome,1900,3279,dp;matrices,https://codeforces.com/contest/222/problem/E,div2
24,228,Codeforces Round 141 (Div. 2),E,The Road to Berland is Paved With Good Intentions,1900,2670,2-sat;dfs and similar;dsu;graphs,https://codeforces.com/contest/228/problem/E,div2
25,279,Codeforces Round 171 (Div. 2),E,Beautiful Decomposition,1900,1507,dp;games;greedy;number theory,https://codeforces.com/contest/279/problem/E,div2
26,459,Codeforces Round 261 (Div. 2),E,Pashmak and Graph,1900,5752,dp;sortings,https://codeforces.com/contest/459/problem/E,div2
27,479,Codeforces Round 274 (Div. 2),E,Riding in a Lift,1900,5380,combinatorics;dp,https://codeforces.com/contest/479/problem/E,div2
28,746,Codeforces Round 386 (Div. 2),E,Numbers Exchange,1900,1794,greedy;implementation;math,https://codeforces.com/contest/746/problem/E,div2
29,909,Codeforces Round 455 (Div. 2),E,Coprocessor,1900,2297,dfs and similar;dp;graphs;greedy,https://codeforces.com/contest/909/problem/E,div2
30,959,Codeforces Round 473 (Div. 2),E,Mahmoud and Ehab and the xor-MST,1900,3639,bitmasks;dp;graphs;implementation;math,https://codeforces.com/contest/959/problem/E,div2
31,961,Educational Codeforces Round 41 (Rated for Div. 2),E,Tufurama,1900,3987,data structures,https://codeforces.com/contest/961/problem/E,div2
32,1041,Codeforces Round 509 (Div. 2),E,Tree Reconstruction,1900,3735,constructive algorithms;data structures;graphs;greedy,https://codeforces.com/contest/1041/problem/E,div2
33,1076,Educational Codeforces Round 54 (Rated for Div. 2),E,Vasya and a Tree,1900,3960,data structures;trees,https://codeforces.com/contest/1076/problem/E,div2
34,1207,Educational Codeforces Round 71 (Rated for Div. 2),E,XOR Guessing,1900,6383,bitmasks;interactive;math,https://codeforces.com/contest/1207/problem/E,div2
35,1365,Codeforces Round 648 (Div. 2),E,Maximum Subsequence Value,1900,8103,brute force;constructive algorithms,https://codeforces.com/contest/1365/problem/E,div2
36,1430,Educational Codeforces Round 96 (Rated for Div. 2),E,String Reversal,1900,6999,data structures;greedy;strings,https://codeforces.com/contest/1430/problem/E,div2
