#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,1374,Codeforces Round 653 (Div. 3),C,Move Brackets,1000,55687,greedy;strings,https://codeforces.com/contest/1374/problem/C,div3
2,1878,Codeforces Round 900 (Div. 3),C,Vasilije in Cacak,900,45190,math,https://codeforces.com/contest/1878/problem/C,div3
3,1343,Codeforces Round 636 (Div. 3),C,Alternating Subsequence,1200,41461,dp;greedy;two pointers,https://codeforces.com/contest/1343/problem/C,div3
4,1294,Codeforces Round 615 (Div. 3),C,Product of Three Numbers,1300,40470,greedy;math;number theory,https://codeforces.com/contest/1294/problem/C,div3
5,977,Codeforces Round 479 (Div. 3),C,Less or Equal,1200,39237,sortings,https://codeforces.com/contest/977/problem/C,div3
6,1883,Codeforces Round 905 (Div. 3),C,Raspberries,1000,38916,dp;math,https://codeforces.com/contest/1883/problem/C,div3
7,1840,Codeforces Round 878 (Div. 3),C,Ski Resort,1000,37720,combinatorics;math;two pointers,https://codeforces.com/contest/1840/problem/C,div3
8,1353,Codeforces Round 642 (Div. 3),C,Board Moves,1000,37451,math,https://codeforces.com/contest/1353/problem/C,div3
9,1335,Codeforces Round 634 (Div. 3),C,Two Teams Composing,1100,37191,binary search;greedy;implementation;sortings,https://codeforces.com/contest/1335/problem/C,div3
10,1941,Codeforces Round 933 (Div. 3),C,Rudolf and the Ugly String,900,37096,dp;greedy;strings,https://codeforces.com/contest/1941/problem/C,div3
11,1843,Codeforces Round 881 (Div. 3),C,Sum in Binary Tree,800,37055,bitmasks;combinatorics;math;trees,https://codeforces.com/contest/1843/problem/C,div3
12,1490,Codeforces Round 702 (Div. 3),C,Sum of Cubes,1100,36365,binary search;brute force;brute force;math,https://codeforces.com/contest/1490/problem/C,div3
13,1744,Codeforces Round  828 (Div. 3),C,Traffic Light,1000,35644,binary search;implementation;two pointers,https://codeforces.com/contest/1744/problem/C,div3
14,1360,Codeforces Round 644 (Div. 3),C,Similar Pairs,1100,34850,constructive algorithms;graph matchings;greedy;sortings,https://codeforces.com/contest/1360/problem/C,div3
15,1462,Codeforces Round 690 (Div. 3),C,Unique Number,900,34684,brute force;greedy;math,https://codeforces.com/contest/1462/problem/C,div3
16,2008,Codeforces Round 970 (Div. 3),C,Longest Good Array,800,34599,binary search;brute force;math,https://codeforces.com/contest/2008/problem/C,div3
17,1857,Codeforces Round 891 (Div. 3),C,Assembly via Minimums,1200,34112,greedy;sortings,https://codeforces.com/contest/1857/problem/C,div3
18,1472,Codeforces Round 693 (Div. 3),C,Long Jumps,1100,33691,dp;graphs,https://codeforces.com/contest/1472/problem/C,div3
19,1520,Codeforces Round 719 (Div. 3),C,Not Adjacent Matrix,1000,33517,constructive algorithms,https://codeforces.com/contest/1520/problem/C,div3
20,1714,Codeforces Round 811 (Div. 3),C,Minimum  Varied Number,800,32373,greedy,https://codeforces.com/contest/1714/problem/C,div3
21,1931,Codeforces Round 925 (Div. 3),C,Make Equal Again,1000,32158,brute force;greedy;math,https://codeforces.com/contest/1931/problem/C,div3
22,1328,Codeforces Round 629 (Div. 3),C,Ternary XOR,1200,32030,greedy;implementation,https://codeforces.com/contest/1328/problem/C,div3
23,1992,Codeforces Round 957 (Div. 3),C,Gorilla and Permutation,900,32014,constructive algorithms;math,https://codeforces.com/contest/1992/problem/C,div3
24,1914,Codeforces Round 916 (Div. 3),C,Quests,1100,31941,greedy;math,https://codeforces.com/contest/1914/problem/C,div3
25,1538,Codeforces Round 725 (Div. 3),C,Number of Pairs,1300,31831,binary search;data structures;math;two pointers,https://codeforces.com/contest/1538/problem/C,div3
26,1921,Codeforces Round 920 (Div. 3),C,Sending Messages,900,31465,greedy;math,https://codeforces.com/contest/1921/problem/C,div3
27,1399,Codeforces Round 661 (Div. 3),C,Boats Competition,1200,31054,brute force;greedy;two pointers,https://codeforces.com/contest/1399/problem/C,div3
28,1927,Codeforces Round 923 (Div. 3),C,Choose the Different Ones!,1000,30327,brute force;greedy;math,https://codeforces.com/contest/1927/problem/C,div3
29,1506,Codeforces Round 710 (Div. 3),C,Double-ended Strings,1000,30239,brute force;implementation;strings,https://codeforces.com/contest/1506/problem/C,div3
30,2000,Codeforces Round 966 (Div. 3),C,Numeric String Template,1000,29588,data structures;strings,https://codeforces.com/contest/2000/problem/C,div3
31,1324,Codeforces Round 627 (Div. 3),C,Frog Jumps,1100,29581,binary search;data structures;dfs and similar;greedy;implementation,https://codeforces.com/contest/1324/problem/C,div3
32,2060,Codeforces Round 998 (Div. 3),C,Game of Mathletes,900,29335,games;greedy;sortings;two pointers,https://codeforces.com/contest/2060/problem/C,div3
33,1272,Codeforces Round 605 (Div. 3),C,Yet Another Broken Keyboard,1200,28990,combinatorics;dp;implementation,https://codeforces.com/contest/1272/problem/C,div3
34,1385,Codeforces Round 656 (Div. 3),C,Make It Good,1200,28178,greedy,https://codeforces.com/contest/1385/problem/C,div3
35,1899,Codeforces Round 909 (Div. 3),C,Yarik and Array,1100,28077,dp;greedy;two pointers,https://codeforces.com/contest/1899/problem/C,div3
36,1433,Codeforces Round 677 (Div. 3),C,Dominant Piranha,900,27949,constructive algorithms;greedy,https://codeforces.com/contest/1433/problem/C,div3
37,978,Codeforces Round 481 (Div. 3),C,Letters,1000,27912,binary search;implementation;two pointers,https://codeforces.com/contest/978/problem/C,div3
38,1968,Codeforces Round 943 (Div. 3),C,Assembly via Remainders,1000,27794,constructive algorithms;number theory,https://codeforces.com/contest/1968/problem/C,div3
39,1618,Codeforces Round 760 (Div. 3),C,Paint the Array,1100,27643,math,https://codeforces.com/contest/1618/problem/C,div3
40,2093,Codeforces Round 1016 (Div. 3),C,Simple Repetition,1000,27569,math;number theory,https://codeforces.com/contest/2093/problem/C,div3
41,1560,Codeforces Round 739 (Div. 3),C,Infinity Table,800,27481,implementation;math,https://codeforces.com/contest/1560/problem/C,div3
42,1690,Codeforces Round 797 (Div. 3),C,Restoring the Duration of Tasks,800,27306,data structures;greedy;implementation,https://codeforces.com/contest/1690/problem/C,div3
43,1833,Codeforces Round 874 (Div. 3),C,Vlad Building Beautiful Array,800,27279,greedy;math,https://codeforces.com/contest/1833/problem/C,div3
44,2114,Codeforces Round 1027 (Div. 3),C,Need More Arrays,1000,26910,dp;greedy,https://codeforces.com/contest/2114/problem/C,div3
45,1593,Codeforces Round 748 (Div. 3),C,Save More Mice,1000,26809,binary search;greedy;greedy,https://codeforces.com/contest/1593/problem/C,div3
46,2123,Codeforces Round 1034 (Div. 3),C,Prefix Min and Suffix Max,1000,26572,brute force;data structures,https://codeforces.com/contest/2123/problem/C,div3
47,1996,Codeforces Round 962 (Div. 3),C,Sort,1200,26367,dp;greedy;sortings;strings,https://codeforces.com/contest/1996/problem/C,div3
48,2091,Codeforces Round 1013 (Div. 3),C,Combination Lock,1000,26159,constructive algorithms;greedy,https://codeforces.com/contest/2091/problem/C,div3
49,1607,Codeforces Round 753 (Div. 3),C,Minimum Extraction,1000,26146,brute force;sortings,https://codeforces.com/contest/1607/problem/C,div3
50,1624,Codeforces Round 764 (Div. 3),C,Division by Two and Permutation,1100,26002,constructive algorithms;flows;graph matchings;greedy;math,https://codeforces.com/contest/1624/problem/C,div3
51,2051,Codeforces Round 995 (Div. 3),C,Preparing for the Exam,1000,25933,constructive algorithms;implementation,https://codeforces.com/contest/2051/problem/C,div3
52,1790,Codeforces Round 847 (Div. 3),C,Premutation,1000,25908,brute force;implementation;math,https://codeforces.com/contest/1790/problem/C,div3
53,1133,Codeforces Round 544 (Div. 3),C,Balanced Team,1200,25812,sortings;two pointers,https://codeforces.com/contest/1133/problem/C,div3
54,2014,Codeforces Round 974 (Div. 3),C,Robin Hood in Town,1100,25535,binary search;greedy;math,https://codeforces.com/contest/2014/problem/C,div3
55,1872,Codeforces Round 895 (Div. 3),C,Non-coprime Split,1100,25344,math;number theory,https://codeforces.com/contest/1872/problem/C,div3
56,1772,Codeforces Round 839 (Div. 3),C,Different Differences,1000,25250,constructive algorithms;greedy;math,https://codeforces.com/contest/1772/problem/C,div3
57,1674,Codeforces Round 786 (Div. 3),C,Infinite Replacement,1000,25046,combinatorics;implementation;strings,https://codeforces.com/contest/1674/problem/C,div3
58,1851,Codeforces Round 888 (Div. 3),C,Tiles Comeback,1000,25024,greedy,https://codeforces.com/contest/1851/problem/C,div3
59,1986,Codeforces Round 954 (Div. 3),C,Update Queries,1100,24910,data structures;greedy;sortings,https://codeforces.com/contest/1986/problem/C,div3
60,1367,Codeforces Round 650 (Div. 3),C,Social Distance,1300,24471,constructive algorithms;greedy;math,https://codeforces.com/contest/1367/problem/C,div3
61,1933,Codeforces Round 929 (Div. 3),C,Turtle Fingers: Count the Values of k,1100,24426,brute force;implementation;math;number theory,https://codeforces.com/contest/1933/problem/C,div3
62,1475,Codeforces Round 697 (Div. 3),C,Ball in Berland,1400,24287,combinatorics;graphs;math,https://codeforces.com/contest/1475/problem/C,div3
63,1822,Codeforces Round 867 (Div. 3),C,Bun Lover,800,24163,math,https://codeforces.com/contest/1822/problem/C,div3
64,1409,Codeforces Round 667 (Div. 3),C,Yet Another Array Restoration,1200,24128,brute force;math;number theory,https://codeforces.com/contest/1409/problem/C,div3
65,1702,Codeforces Round 805 (Div. 3),C,Train and Queries,1100,23954,data structures;greedy,https://codeforces.com/contest/1702/problem/C,div3
66,2037,Codeforces Round 988 (Div. 3),C,Superultra's Favorite Permutation,1000,23759,constructive algorithms;greedy;math;number theory,https://codeforces.com/contest/2037/problem/C,div3
67,1547,Codeforces Round 731 (Div. 3),C,Pair Programming,1100,23636,greedy;two pointers,https://codeforces.com/contest/1547/problem/C,div3
68,1955,Codeforces Round 938 (Div. 3),C,Inhabitant of the Deep Sea,1300,23460,greedy;implementation;math,https://codeforces.com/contest/1955/problem/C,div3
69,1006,Codeforces Round 498 (Div. 3),C,Three Parts of the Array,1200,23299,binary search;data structures;two pointers,https://codeforces.com/contest/1006/problem/C,div3
70,2050,Codeforces Round 991 (Div. 3),C,Uninteresting Number,1200,22937,brute force;dp;math,https://codeforces.com/contest/2050/problem/C,div3
71,2126,Codeforces Round 1037 (Div. 3),C,I Will Definitely Make It,1100,22810,greedy;sortings,https://codeforces.com/contest/2126/problem/C,div3
72,2106,Codeforces Round 1020 (Div. 3),C,Cherry Bomb,1000,22588,greedy;math;sortings,https://codeforces.com/contest/2106/problem/C,div3
73,1203,Codeforces Round 579 (Div. 3),C,Common Divisors,1300,22472,implementation;math,https://codeforces.com/contest/1203/problem/C,div3
74,1862,Codeforces Round 894 (Div. 3),C,Flower City Fence,1100,22237,binary search;data structures;implementation;sortings,https://codeforces.com/contest/1862/problem/C,div3
75,1907,Codeforces Round 913 (Div. 3),C,Removal of Unattractive Pairs,1200,22129,constructive algorithms;greedy;math;strings,https://codeforces.com/contest/1907/problem/C,div3
76,1454,Codeforces Round 686 (Div. 3),C,Sequence Transformation,1200,22091,greedy;implementation,https://codeforces.com/contest/1454/problem/C,div3
77,1619,Codeforces Round 762 (Div. 3),C,Wrong Addition,1200,22084,implementation,https://codeforces.com/contest/1619/problem/C,div3
78,1811,Codeforces Round 863 (Div. 3),C,Restore the Array,1100,21553,constructive algorithms;greedy,https://codeforces.com/contest/1811/problem/C,div3
79,1077,Codeforces Round 521 (Div. 3),C,Good Array,1300,21513,,https://codeforces.com/contest/1077/problem/C,div3
80,1512,Codeforces Round 713 (Div. 3),C,A-B Palindrome,1200,21126,constructive algorithms;implementation;strings,https://codeforces.com/contest/1512/problem/C,div3
81,2036,Codeforces Round 984 (Div. 3),C,Anya and 1100,1100,21009,brute force;implementation,https://codeforces.com/contest/2036/problem/C,div3
82,1660,Codeforces Round 780 (Div. 3),C,Get an Even String,1300,20977,dp;greedy;strings,https://codeforces.com/contest/1660/problem/C,div3
83,1729,Codeforces Round 820 (Div. 3),C,Jumping on Tiles,1100,20971,constructive algorithms;strings,https://codeforces.com/contest/1729/problem/C,div3
84,1980,Codeforces Round 950 (Div. 3),C,Sofia and the Lost Operations,1300,20733,constructive algorithms;greedy,https://codeforces.com/contest/1980/problem/C,div3
85,1846,Codeforces Round 883 (Div. 3),C,Rudolf and the Another Competition,1200,20671,constructive algorithms;data structures;dp;greedy;sortings,https://codeforces.com/contest/1846/problem/C,div3
86,2074,Codeforces Round 1009 (Div. 3),C,XOR and Triangle,1100,20292,bitmasks;brute force;geometry;greedy;probabilities,https://codeforces.com/contest/2074/problem/C,div3
87,1426,Codeforces Round 674 (Div. 3),C,Increase and Copy,1100,20112,binary search;constructive algorithms;math,https://codeforces.com/contest/1426/problem/C,div3
88,999,Codeforces Round 490 (Div. 3),C,Alphabetic Removals,1200,19854,implementation,https://codeforces.com/contest/999/problem/C,div3
89,1015,Codeforces Round 501 (Div. 3),C,Songs Compression,1100,19552,sortings,https://codeforces.com/contest/1015/problem/C,div3
