#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,1209,"Codeforces Round 584 - Dasha Code Championship - Elimination Round (rated, open for everyone, Div. 1 + Div. 2)",E2,Rotate Columns (hard version),2500,2160,bitmasks;dp;greedy;sortings,https://codeforces.com/contest/1209/problem/E2,div1
2,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",E2,The Game (Hard Version),3000,380,data structures;dfs and similar;games;graphs;implementation;trees,https://codeforces.com/contest/2062/problem/E2,div1
3,1943,Codeforces Round 934 (Div. 1),E2,MEX Game 2 (Hard Version),3300,338,binary search;greedy;two pointers,https://codeforces.com/contest/1943/problem/E2,div1
4,2018,Codeforces Round 975 (Div. 1),E2,Complex Segments (Hard Version),3400,179,binary search;data structures;divide and conquer;dsu;greedy;math;sortings,https://codeforces.com/contest/2018/problem/E2,div1
5,1336,Codeforces Round 635 (Div. 1),E2,Chiori and Doll Picking (hard version),3500,404,bitmasks;brute force;combinatorics;math,https://codeforces.com/contest/1336/problem/E2,div1
6,1545,Codeforces Round 732 (Div. 1),E2,AquaMoon and Time Stop (hard version),3500,91,data structures;dp,https://codeforces.com/contest/1545/problem/E2,div1
7,1967,Codeforces Round 942 (Div. 1),E2,Again Counting Arrays (Hard Version),3500,143,combinatorics;dp;math,https://codeforces.com/contest/1967/problem/E2,div1
8,2046,Codeforces Round 990 (Div. 1),E2,Cheops and a Contest (Hard Version),3500,62,greedy;implementation,https://codeforces.com/contest/2046/problem/E2,div1
