#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
1,1883,Codeforces Round 905 (Div. 3),F,You Are So Beautiful,1400,11072,data structures,https://codeforces.com/contest/1883/problem/F,div3
2,2008,Codeforces Round 970 (Div. 3),F,Sakurako's Box,1400,14733,combinatorics;math;number theory,https://codeforces.com/contest/2008/problem/F,div3
3,978,Codeforces Round 481 (Div. 3),F,Mentors,1500,8848,binary search;data structures;implementation,https://codeforces.com/contest/978/problem/F,div3
4,1490,Codeforces Round 702 (Div. 3),F,Equalize the Array,1500,17563,binary search;data structures;greedy;math;sortings,https://codeforces.com/contest/1490/problem/F,div3
5,1538,Codeforces Round 725 (Div. 3),F,Interesting Function,1500,20957,binary search;dp;math;number theory,https://codeforces.com/contest/1538/problem/F,div3
6,1857,Codeforces Round 891 (Div. 3),F,Sum and Product,1600,13400,binary search;data structures;math,https://codeforces.com/contest/1857/problem/F,div3
7,1899,Codeforces Round 909 (Div. 3),F,Alex's whims,1600,8942,constructive algorithms;graphs;greedy;shortest paths;trees,https://codeforces.com/contest/1899/problem/F,div3
8,977,Codeforces Round 479 (Div. 3),F,Consecutive Subsequence,1700,22476,dp,https://codeforces.com/contest/977/problem/F,div3
9,1144,Codeforces Round 550 (Div. 3),F,Graph Without Long Directed Paths,1700,12879,dfs and similar;graphs,https://codeforces.com/contest/1144/problem/F,div3
10,1360,Codeforces Round 644 (Div. 3),F,Spy-string,1700,13023,bitmasks;brute force;constructive algorithms;dp;hashing;strings,https://codeforces.com/contest/1360/problem/F,div3
11,1579,Codeforces Round 744 (Div. 3),F,Array Stabilization (AND version),1700,5073,brute force;graphs;math;number theory;shortest paths,https://codeforces.com/contest/1579/problem/F,div3
12,1690,Codeforces Round 797 (Div. 3),F,Shifting String,1700,8059,graphs;math;number theory;strings,https://codeforces.com/contest/1690/problem/F,div3
13,1702,Codeforces Round 805 (Div. 3),F,Equate Multisets,1700,9083,constructive algorithms;data structures;greedy;math;number theory,https://codeforces.com/contest/1702/problem/F,div3
14,1822,Codeforces Round 867 (Div. 3),F,Gardening Friends,1700,7046,brute force;dfs and similar;dp;graphs;trees,https://codeforces.com/contest/1822/problem/F,div3
15,1833,Codeforces Round 874 (Div. 3),F,Ira and Flamenco,1700,8964,combinatorics;constructive algorithms;data structures;implementation;math;sortings;two pointers,https://codeforces.com/contest/1833/problem/F,div3
16,1881,Codeforces Round 903 (Div. 3),F,Minimum Maximum Distance,1700,8513,dfs and similar;dp;graphs;shortest paths;trees,https://codeforces.com/contest/1881/problem/F,div3
17,1931,Codeforces Round 925 (Div. 3),F,Chat Screenshots,1700,10177,combinatorics;dfs and similar;graphs,https://codeforces.com/contest/1931/problem/F,div3
18,2050,Codeforces Round 991 (Div. 3),F,Maximum modulo equality,1700,8669,data structures;divide and conquer;math;number theory,https://codeforces.com/contest/2050/problem/F,div3
19,2072,Codeforces Round 1006 (Div. 3),F,"Goodbye, Banker Life",1700,7503,2-sat;bitmasks;combinatorics;constructive algorithms;fft;math;number theory,https://codeforces.com/contest/2072/problem/F,div3
20,2123,Codeforces Round 1034 (Div. 3),F,Minimize Fixed Points,1700,7998,constructive algorithms;number theory,https://codeforces.com/contest/2123/problem/F,div3
21,1324,Codeforces Round 627 (Div. 3),F,Maximum White Subtree,1800,11554,dfs and similar;dp;graphs;trees,https://codeforces.com/contest/1324/problem/F,div3
22,1462,Codeforces Round 690 (Div. 3),F,The Treasure of The Segments,1800,7613,binary search;data structures;greedy,https://codeforces.com/contest/1462/problem/F,div3
23,1611,Codeforces Round 756 (Div. 3),F,ATM and Students,1800,7021,binary search;data structures;two pointers,https://codeforces.com/contest/1611/problem/F,div3
24,1674,Codeforces Round 786 (Div. 3),F,Desktop Rearrangement,1800,5372,data structures;greedy;implementation,https://codeforces.com/contest/1674/problem/F,div3
25,1675,Codeforces Round 787 (Div. 3),F,Vlad and Unfinished Business,1800,5938,dfs and similar;dp;greedy;trees,https://codeforces.com/contest/1675/problem/F,div3
26,1759,Codeforces Round  834 (Div. 3),F,All Possible Digits,1800,4257,binary search;data structures;greedy;math;number theory,https://codeforces.com/contest/1759/problem/F,div3
27,1846,Codeforces Round 883 (Div. 3),F,Rudolph and Mimic,1800,3499,constructive algorithms;implementation;interactive,https://codeforces.com/contest/1846/problem/F,div3
28,1851,Codeforces Round 888 (Div. 3),F,Lisa and the Martians,1800,6747,bitmasks;greedy;math;strings;trees,https://codeforces.com/contest/1851/problem/F,div3
29,1862,Codeforces Round 894 (Div. 3),F,Magic Will Save the World,1800,7071,binary search;bitmasks;brute force;dp,https://codeforces.com/contest/1862/problem/F,div3
30,1872,Codeforces Round 895 (Div. 3),F,Selling a Menagerie,1800,7097,dfs and similar;dsu;graphs;implementation;math,https://codeforces.com/contest/1872/problem/F,div3
31,1907,Codeforces Round 913 (Div. 3),F,Shift and Reverse,1800,5540,greedy;sortings,https://codeforces.com/contest/1907/problem/F,div3
32,1941,Codeforces Round 933 (Div. 3),F,Rudolf and Imbalance,1800,6920,binary search;greedy;sortings;two pointers,https://codeforces.com/contest/1941/problem/F,div3
33,1955,Codeforces Round 938 (Div. 3),F,Unfair Game,1800,8123,dp;games;greedy;math;schedules,https://codeforces.com/contest/1955/problem/F,div3
34,1968,Codeforces Round 943 (Div. 3),F,Equal XOR Segments,1800,6379,binary search;data structures,https://codeforces.com/contest/1968/problem/F,div3
35,2033,Codeforces Round 981 (Div. 3),F,Kosuke's Sloth,1800,6609,brute force;math;number theory,https://codeforces.com/contest/2033/problem/F,div3
36,2091,Codeforces Round 1013 (Div. 3),F,Igor and Mountain,1800,5531,binary search;brute force;dp,https://codeforces.com/contest/2091/problem/F,div3
37,2093,Codeforces Round 1016 (Div. 3),F,Hackers and Neural Networks,1800,5325,bitmasks;brute force;greedy,https://codeforces.com/contest/2093/problem/F,div3
38,2117,Codeforces Round 1029 (Div. 3),F,Wildflower,1800,4895,combinatorics;dfs and similar;trees,https://codeforces.com/contest/2117/problem/F,div3
39,2121,Codeforces Round 1032 (Div. 3),F,Yamakasi,1800,6381,binary search;brute force;data structures;greedy;two pointers,https://codeforces.com/contest/2121/problem/F,div3
40,1092,Codeforces Round 527 (Div. 3),F,Tree with Maximum Cost,1900,9554,dfs and similar;dp;trees,https://codeforces.com/contest/1092/problem/F,div3
41,1095,Codeforces Round 529 (Div. 3),F,Make It Connected,1900,6952,dsu;graphs;greedy,https://codeforces.com/contest/1095/problem/F,div3
42,1311,Codeforces Round 624 (Div. 3),F,Moving Points,1900,4567,data structures;divide and conquer;implementation;sortings,https://codeforces.com/contest/1311/problem/F,div3
